1754078400000000,16732303.00000000,16834508.00000000,16708969.00000000,16834508.00000000,2.92821200,1754081999999999,49063028.64954500,681,1.20485700,20192569.07974500,0
1754082000000000,16835744.00000000,16851969.00000000,16801405.00000000,16833076.00000000,1.06356600,1754085599999999,17899621.80714700,300,0.50107400,8433189.14160400,0
1754085600000000,16832255.00000000,16834492.00000000,16639454.00000000,16712749.00000000,6.66542500,1754089199999999,111373378.41003900,1258,3.82499500,63903063.67227000,0
1754089200000000,16699569.00000000,16760174.00000000,16669504.00000000,16720620.00000000,3.73681300,1754092799999999,62500193.69695200,683,2.43748500,40776669.70404200,0
1754092800000000,16721382.00000000,16794692.00000000,16708433.00000000,16793229.00000000,1.27788600,1754096399999999,21407217.63840400,389,0.49100000,8223030.29836000,0
1754096400000000,16799159.00000000,16810198.00000000,16742996.00000000,16787553.00000000,3.13999600,1754099999999999,52672152.95451300,502,2.66400400,44687467.78454500,0
1754100000000000,16787553.00000000,16806067.00000000,16776070.00000000,16797917.00000000,1.63220200,1754103599999999,27407068.31362500,357,1.28409900,21561732.28892800,0
1754103600000000,16802184.00000000,16830257.00000000,16802184.00000000,16829261.00000000,1.56487300,1754107199999999,26322371.52296500,189,0.69714700,11726740.68014900,0
1754107200000000,16829371.00000000,16856021.00000000,16821387.00000000,16853473.00000000,1.68986500,1754110799999999,28457404.36625300,211,1.36410400,22973698.33268400,0
1754110800000000,16853473.00000000,16860648.00000000,16840215.00000000,16848704.00000000,5.24182000,1754114399999999,88360455.06219300,384,1.78631800,30112127.21826400,0
1754114400000000,16848704.00000000,16848704.00000000,16779115.00000000,16810426.00000000,3.70598000,1754117999999999,62301749.80448500,507,1.13259600,19046966.33549600,0
1754118000000000,16810212.00000000,16852885.00000000,16795942.00000000,16852565.00000000,1.99726700,1754121599999999,33604212.10364000,364,0.84751300,14261655.87791700,0
1754121600000000,16850046.00000000,16851867.00000000,16797630.00000000,16798300.00000000,2.14840600,1754125199999999,36119318.49959300,323,1.40807400,23665272.82426700,0
1754125200000000,16806068.00000000,16816991.00000000,16780001.00000000,16793753.00000000,0.19099600,1754128799999999,3206912.94461700,117,0.07300800,1225496.94088400,0
1754128800000000,16793176.00000000,16794746.00000000,16758912.00000000,16770887.00000000,0.82924400,1754132399999999,13911628.01250800,200,0.43095000,7227419.10133200,0
1754132400000000,16778113.00000000,16821604.00000000,16757429.00000000,16806041.00000000,0.52050100,1754135999999999,8738093.37673800,240,0.34201200,5739791.48892000,0
1754136000000000,16806039.00000000,16806494.00000000,16781300.00000000,16789648.00000000,0.46148900,1754139599999999,7748672.32013000,152,0.25143700,4221540.17342200,0
1754139600000000,16786648.00000000,16787246.00000000,16728388.00000000,16762902.00000000,0.97720200,1754143199999999,16369124.49675200,224,0.55564500,9309397.12406800,0
1754143200000000,16761240.00000000,16772387.00000000,16688960.00000000,16710264.00000000,1.68567400,1754146799999999,28206628.37059300,391,1.11744600,18704129.35746900,0
1754146800000000,16708453.00000000,16750128.00000000,16662882.00000000,16668588.00000000,1.31334700,1754150399999999,21942587.21803000,418,0.72847300,12174458.29425300,0
1754150400000000,16668577.00000000,16722516.00000000,16653425.00000000,16707381.00000000,0.92982000,1754153999999999,15511396.28368500,371,0.63866200,10654033.86225700,0
1754154000000000,16712076.00000000,16742679.00000000,16624888.00000000,16647711.00000000,2.22727300,1754157599999999,37201340.57623100,423,1.20065900,20060193.73531000,0
1754157600000000,16648656.00000000,16674024.00000000,16550559.00000000,16585236.00000000,1.83470200,1754161199999999,30474024.22380300,762,1.25040500,20769323.79509900,0
1754161200000000,16584949.00000000,16670399.00000000,16539936.00000000,16579800.00000000,1.88112800,1754164799999999,31228384.93742200,665,0.75889600,12593530.88417900,0
1754164800000000,16578678.00000000,16650468.00000000,16555397.00000000,16650468.00000000,0.95924500,1754168399999999,15910682.45632400,403,0.43620800,7234782.24236200,0
1754168400000000,16652280.00000000,16695767.00000000,16627629.00000000,16670400.00000000,0.59489800,1754171999999999,9912402.27608200,373,0.43318300,7219542.08865700,0
1754172000000000,16669491.00000000,16688730.00000000,16622681.00000000,16666777.00000000,0.79430600,1754175599999999,13224976.82176900,360,0.49949500,8313705.43174300,0
1754175600000000,16666776.00000000,16666776.00000000,16583425.00000000,16613627.00000000,2.28022300,1754179199999999,37901100.51939500,626,0.87956600,14616001.97768300,0
1754179200000000,16616040.00000000,16665633.00000000,16533931.00000000,16663131.00000000,2.08845400,1754182799999999,34740205.00283700,686,0.54267400,9018602.12514300,0
